"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"SERIES"
"id","label","description"
"CEER_BROADN","Daily Nominal Canadian Effective Exchange Rates","Nominal Canadian Effective Exchange Rate (CEER) (1999=100)"
"CEER_BROADN_XUS","Daily Nominal CEER excluding the U.S. dollar","Nominal Canadian Effective Exchange Rate (CEER) excluding the U.S. dollar  (1999=100)"
"CEER_MCN","Daily Nominal CEER versus Major Currencies","Nominal Canadian Effective Exchange Rate (CEER) versus Major Currencies  (1999=100)"
"CEER_OITPN","Daily Nominal CEER versus Other Important Trading Partners","Nominal Canadian Effective Exchange Rate (CEER) versus Other Important Trading Partners  (1999=100)"

"OBSERVATIONS"
"date","CEER_BROADN","CEER_BROADN_XUS","CEER_MCN","CEER_OITPN"
"2001-02-01","101.95","105.70","101.79","102.64"
"2001-02-02","102.13","106.04","101.98","102.84"
"2001-02-05","101.31","105.07","101.10","102.24"
"2001-02-06","101.18","105.07","101.07","101.67"
"2001-02-07","101.14","105.13","101.01","101.73"
"2001-02-08","101.26","105.60","101.22","101.41"
"2001-02-09","101.49","105.88","101.38","101.96"
"2001-02-12","100.70","104.98","100.61","101.12"
"2001-02-13","100.64","105.01","100.61","100.76"
"2001-02-14","100.34","104.66","100.29","100.55"
"2001-02-15","100.31","104.79","100.33","100.18"
"2001-02-16","99.56","103.81","99.52","99.73"
"2001-02-19","99.64","103.93","99.59","99.86"
"2001-02-20","99.52","103.93","99.52","99.50"
"2001-02-21","99.83","104.47","99.82","99.88"
"2001-02-22","99.78","104.46","99.72","100.04"
"2001-02-23","99.76","104.35","99.68","100.08"
"2001-02-26","100.14","104.74","100.13","100.19"
"2001-02-27","100.44","104.97","100.40","100.64"
"2001-02-28","100.05","104.52","99.96","100.42"
"2001-03-01","98.99","103.23","98.88","99.51"
"2001-03-02","98.82","103.04","98.72","99.29"
"2001-03-05","98.98","103.34","98.91","99.31"
"2001-03-06","99.51","103.79","99.46","99.73"
"2001-03-07","99.00","103.54","98.92","99.32"
"2001-03-08","98.94","103.41","98.87","99.23"
"2001-03-09","98.98","103.43","98.88","99.44"
"2001-03-12","98.93","103.53","98.81","99.42"
"2001-03-13","99.36","104.26","99.32","99.49"
"2001-03-14","99.03","104.01","99.03","98.98"
"2001-03-15","98.90","104.27","98.90","98.87"
"2001-03-16","98.72","104.53","98.72","98.72"
"2001-03-19","98.45","104.09","98.43","98.53"
"2001-03-20","98.83","104.21","98.87","98.59"
"2001-03-21","98.30","103.96","98.34","98.04"
"2001-03-22","98.52","104.59","98.51","98.53"
"2001-03-23","98.81","104.70","98.72","99.20"
"2001-03-26","99.41","105.12","99.41","99.38"
"2001-03-27","98.55","104.31","98.59","98.34"
"2001-03-28","98.73","104.54","98.76","98.54"
"2001-03-29","98.61","104.71","98.64","98.44"
"2001-03-30","98.47","104.85","98.53","98.17"
"2001-04-02","98.63","105.01","98.72","98.17"
"2001-04-03","98.13","104.12","98.18","97.87"
"2001-04-04","98.63","104.50","98.60","98.73"
"2001-04-05","98.00","103.77","98.02","97.89"
"2001-04-06","98.99","104.67","99.00","98.93"
"2001-04-09","98.81","104.47","98.84","98.63"
"2001-04-10","99.43","105.31","99.55","98.86"
"2001-04-11","99.08","104.97","99.23","98.33"
"2001-04-12","99.03","104.64","99.14","98.50"
"2001-04-13","99.03","104.64","99.14","98.50"
"2001-04-16","99.11","105.05","99.19","98.73"
"2001-04-17","99.38","105.33","99.50","98.78"
"2001-04-18","98.46","104.07","98.66","97.51"
"2001-04-19","99.74","105.23","99.86","99.15"
"2001-04-20","99.95","105.40","99.92","100.06"
"2001-04-23","99.87","105.50","99.83","100.06"
"2001-04-24","99.74","105.33","99.78","99.52"
"2001-04-25","99.80","105.40","99.79","99.83"
"2001-04-26","99.90","105.44","99.93","99.72"
"2001-04-27","100.29","106.10","100.34","100.01"
"2001-04-30","100.70","106.55","100.83","100.06"
"2001-05-01","100.62","106.18","100.69","100.27"
"2001-05-02","100.83","106.42","100.88","100.54"
"2001-05-03","100.70","106.30","100.78","100.31"
"2001-05-04","100.45","105.85","100.55","99.96"
"2001-05-07","100.11","105.51","100.24","99.47"
"2001-05-08","100.00","105.63","100.13","99.35"
"2001-05-09","100.34","106.10","100.47","99.72"
"2001-05-10","100.54","106.47","100.68","99.85"
"2001-05-11","99.85","105.80","99.98","99.19"
"2001-05-14","99.68","105.72","99.83","98.93"
"2001-05-15","99.93","105.90","100.06","99.30"
"2001-05-16","100.46","106.36","100.57","99.88"
"2001-05-17","100.54","106.18","100.79","99.37"
"2001-05-18","100.84","106.65","101.13","99.46"
"2001-05-21","100.84","106.65","101.13","99.46"
"2001-05-22","100.47","106.46","100.78","99.00"
"2001-05-23","100.15","106.13","100.39","98.97"
"2001-05-24","100.13","106.24","100.36","99.04"
"2001-05-25","100.28","106.40","100.51","99.17"
"2001-05-28","100.27","106.39","100.50","99.16"
"2001-05-29","100.80","106.97","101.04","99.66"
"2001-05-30","100.26","106.44","100.42","99.48"
"2001-05-31","100.40","106.76","100.59","99.45"
"2001-06-01","101.35","107.87","101.52","100.53"
"2001-06-04","101.11","107.62","101.34","100.05"
"2001-06-05","101.31","107.81","101.49","100.43"
"2001-06-06","101.93","108.60","102.17","100.77"
"2001-06-07","102.07","108.59","102.29","100.99"
"2001-06-08","102.07","108.61","102.34","100.77"
"2001-06-11","102.62","109.52","102.97","100.97"
"2001-06-12","102.00","108.76","102.27","100.71"
"2001-06-13","102.32","108.96","102.54","101.29"
"2001-06-14","101.93","108.29","102.15","100.89"
"2001-06-15","101.91","108.29","102.15","100.78"
"2001-06-18","101.23","107.70","101.44","100.24"
"2001-06-19","101.39","108.04","101.57","100.51"
"2001-06-20","101.66","108.52","101.86","100.69"
"2001-06-21","101.84","108.56","102.12","100.51"
"2001-06-22","101.59","108.16","101.89","100.15"
"2001-06-25","102.19","108.67","102.49","100.75"
"2001-06-26","102.44","108.89","102.73","101.02"
"2001-06-27","102.32","108.82","102.61","100.94"
"2001-06-28","102.17","109.07","102.52","100.49"
"2001-06-29","102.53","109.44","102.90","100.77"
"2001-07-02","102.53","109.44","102.90","100.77"
"2001-07-03","102.86","109.76","103.23","101.13"
"2001-07-04","103.06","110.13","103.36","101.66"
"2001-07-05","103.37","110.80","103.71","101.74"
"2001-07-06","102.66","109.98","102.86","101.69"
"2001-07-09","102.49","109.67","102.73","101.31"
"2001-07-10","102.41","109.47","102.57","101.60"
"2001-07-11","102.15","109.18","102.12","102.24"
"2001-07-12","102.13","109.47","102.07","102.39"
"2001-07-13","101.41","108.72","101.38","101.47"
"2001-07-16","101.39","108.72","101.37","101.49"
"2001-07-17","101.16","108.19","101.28","100.60"
"2001-07-18","101.15","107.64","101.25","100.64"
"2001-07-19","100.73","107.22","100.79","100.42"
"2001-07-20","100.41","106.72","100.47","100.10"
"2001-07-23","100.52","106.97","100.69","99.71"
"2001-07-24","100.83","107.13","100.96","100.21"
"2001-07-25","100.82","107.05","100.87","100.57"
"2001-07-26","101.15","107.49","101.21","100.82"
"2001-07-27","101.07","107.40","101.12","100.81"
"2001-07-30","101.44","107.90","101.56","100.84"
"2001-07-31","101.41","107.84","101.53","100.81"
"2001-08-01","101.02","107.38","101.05","100.84"
"2001-08-02","100.50","106.58","100.57","100.13"
"2001-08-03","100.87","106.91","100.92","100.61"
"2001-08-06","100.87","106.91","100.92","100.61"
"2001-08-07","101.00","107.17","101.14","100.32"
"2001-08-08","100.98","107.05","101.13","100.26"
"2001-08-09","100.46","106.26","100.56","99.93"
"2001-08-10","100.25","105.86","100.30","100.00"
"2001-08-13","100.31","105.86","100.37","99.99"
"2001-08-14","100.06","105.45","100.04","100.10"
"2001-08-15","100.53","105.49","100.52","100.54"
"2001-08-16","100.36","105.27","100.35","100.39"
"2001-08-17","99.66","104.53","99.60","99.89"
"2001-08-20","99.53","104.56","99.47","99.77"
"2001-08-21","99.28","104.23","99.23","99.51"
"2001-08-22","99.47","104.22","99.40","99.79"
"2001-08-23","99.62","104.46","99.55","99.92"
"2001-08-24","99.81","104.82","99.74","100.12"
"2001-08-27","99.74","104.77","99.70","99.92"
"2001-08-28","99.91","104.98","99.84","100.17"
"2001-08-29","99.48","104.47","99.41","99.78"
"2001-08-30","99.38","104.23","99.26","99.91"
"2001-08-31","99.37","104.36","99.25","99.91"
"2001-09-03","99.37","104.36","99.25","99.91"
"2001-09-04","99.43","104.97","99.39","99.58"
"2001-09-05","99.02","104.64","98.94","99.35"
"2001-09-06","99.10","104.68","98.98","99.67"
"2001-09-07","98.36","103.67","98.16","99.29"
"2001-09-10","98.70","104.33","98.49","99.67"
"2001-09-11","98.44","103.72","98.03","100.39"
"2001-09-12","98.95","104.38","98.63","100.46"
"2001-09-13","98.32","103.64","97.90","100.27"
"2001-09-14","98.37","103.38","97.90","100.58"
"2001-09-17","98.08","103.07","97.67","99.96"
"2001-09-18","97.95","102.91","97.52","99.95"
"2001-09-19","97.78","102.55","97.33","99.93"
"2001-09-20","97.89","102.73","97.38","100.30"
"2001-09-21","98.23","103.59","97.74","100.52"
"2001-09-24","98.25","103.54","97.80","100.38"
"2001-09-25","97.99","103.07","97.51","100.26"
"2001-09-26","97.93","103.07","97.43","100.32"
"2001-09-27","97.73","103.13","97.24","100.02"
"2001-09-28","97.76","103.19","97.34","99.73"
"2001-10-01","97.75","103.17","97.32","99.82"
"2001-10-02","98.48","104.08","98.03","100.62"
"2001-10-03","98.45","103.93","97.97","100.70"
"2001-10-04","98.62","104.19","98.14","100.88"
"2001-10-05","98.84","104.33","98.35","101.18"
"2001-10-08","98.84","104.33","98.35","101.18"
"2001-10-09","98.78","104.35","98.28","101.11"
"2001-10-10","98.53","104.11","98.12","100.43"
"2001-10-11","98.68","104.54","98.37","100.11"
"2001-10-12","98.68","104.29","98.33","100.32"
"2001-10-15","99.11","104.65","98.82","100.45"
"2001-10-16","98.83","104.32","98.56","100.07"
"2001-10-17","98.41","103.87","98.16","99.57"
"2001-10-18","98.01","103.55","97.77","99.13"
"2001-10-19","98.11","103.78","97.89","99.11"
"2001-10-22","98.15","104.12","98.00","98.83"
"2001-10-23","98.61","104.71","98.45","99.37"
"2001-10-24","98.39","104.38","98.23","99.13"
"2001-10-25","98.19","104.09","98.00","99.06"
"2001-10-26","98.39","104.45","98.20","99.29"
"2001-10-29","98.13","103.73","97.92","99.11"
"2001-10-30","97.89","103.45","97.66","98.95"
"2001-10-31","97.50","103.24","97.30","98.42"
"2001-11-01","97.09","102.57","96.86","98.12"
"2001-11-02","97.00","102.45","96.78","97.99"
"2001-11-05","96.82","102.31","96.71","97.31"
"2001-11-06","96.88","102.27","96.76","97.39"
"2001-11-07","96.80","102.08","96.67","97.36"
"2001-11-08","96.58","101.92","96.51","96.87"
"2001-11-09","96.30","101.57","96.23","96.57"
"2001-11-12","96.30","101.57","96.23","96.57"
"2001-11-13","96.81","102.51","96.79","96.89"
"2001-11-14","97.20","102.91","97.17","97.30"
"2001-11-15","97.57","103.42","97.57","97.54"
"2001-11-16","97.49","103.28","97.49","97.44"
"2001-11-19","97.82","103.86","97.88","97.55"
"2001-11-20","97.15","102.95","97.19","96.96"
"2001-11-21","96.75","102.65","96.83","96.33"
"2001-11-22","96.94","102.96","97.02","96.54"
"2001-11-23","97.02","103.05","97.16","96.36"
"2001-11-26","96.82","102.71","96.95","96.20"
"2001-11-27","97.16","103.10","97.25","96.73"
"2001-11-28","97.68","103.50","97.70","97.57"
"2001-11-29","97.87","103.80","97.86","97.89"
"2001-11-30","98.36","104.05","98.36","98.35"
"2001-12-03","98.17","103.96","98.25","97.76"
"2001-12-04","98.41","104.23","98.51","97.92"
"2001-12-05","98.53","104.45","98.65","97.94"
"2001-12-06","98.13","103.91","98.21","97.70"
"2001-12-07","98.42","104.25","98.56","97.74"
"2001-12-10","98.08","103.93","98.27","97.16"
"2001-12-11","98.04","103.79","98.25","97.02"
"2001-12-12","98.77","104.48","98.95","97.86"
"2001-12-13","98.55","104.16","98.74","97.64"
"2001-12-14","98.79","104.34","98.97","97.88"
"2001-12-17","98.72","104.30","98.90","97.88"
"2001-12-18","98.24","103.85","98.44","97.25"
"2001-12-19","98.20","103.86","98.44","97.04"
"2001-12-20","98.14","104.02","98.34","97.17"
"2001-12-21","97.92","104.11","98.15","96.83"
"2001-12-24","97.50","103.86","97.79","96.12"
"2001-12-25","97.50","103.86","97.79","96.12"
"2001-12-26","97.50","103.86","97.79","96.12"
"2001-12-27","97.44","103.82","97.65","96.40"
"2001-12-28","97.42","103.83","97.63","96.42"
"2001-12-31","97.42","103.55","97.63","96.38"
"2002-01-01","97.42","103.55","97.63","96.38"
"2002-01-02","96.94","102.83","97.17","95.84"
"2002-01-03","97.04","102.98","97.29","95.86"
"2002-01-04","97.03","103.01","97.25","95.96"
"2002-01-07","97.07","103.15","97.27","96.09"
"2002-01-08","97.36","103.62","97.55","96.42"
"2002-01-09","97.39","103.80","97.56","96.52"
"2002-01-10","97.06","103.42","97.18","96.48"
"2002-01-11","97.31","103.68","97.41","96.75"
"2002-01-14","97.21","103.42","97.35","96.48"
"2002-01-15","97.62","103.81","97.80","96.73"
"2002-01-16","97.51","103.98","97.70","96.60"
"2002-01-17","96.55","102.96","96.80","95.34"
"2002-01-18","96.40","102.79","96.62","95.30"
"2002-01-21","96.42","102.82","96.65","95.32"
"2002-01-22","96.79","103.37","97.03","95.69"
"2002-01-23","97.11","103.78","97.32","96.12"
"2002-01-24","97.31","104.12","97.57","96.12"
"2002-01-25","97.18","104.29","97.46","95.87"
"2002-01-28","96.94","104.10","97.20","95.71"
"2002-01-29","98.22","105.38","98.48","97.00"
"2002-01-30","98.16","105.30","98.40","97.04"
"2002-01-31","98.19","105.48","98.50","96.75"
"2002-02-01","98.26","105.50","98.54","96.96"
"2002-02-04","98.05","105.04","98.27","96.96"
"2002-02-05","97.73","104.80","98.00","96.45"
"2002-02-06","97.32","104.31","97.59","96.05"
"2002-02-07","97.69","104.78","97.93","96.55"
"2002-02-08","97.77","104.86","97.99","96.69"
"2002-02-11","98.02","104.83","98.27","96.84"
"2002-02-12","97.87","104.62","98.10","96.79"
"2002-02-13","97.98","104.78","98.27","96.57"
"2002-02-14","97.86","104.62","98.13","96.60"
"2002-02-15","97.89","104.62","98.17","96.57"
"2002-02-18","97.91","104.66","98.20","96.56"
"2002-02-19","98.06","104.80","98.33","96.79"
"2002-02-20","98.05","104.96","98.34","96.70"
"2002-02-21","98.02","104.95","98.32","96.62"
"2002-02-22","97.77","104.59","98.02","96.57"
"2002-02-25","97.36","104.19","97.65","95.97"
"2002-02-26","96.88","103.82","97.18","95.47"
"2002-02-27","97.10","104.13","97.43","95.54"
"2002-02-28","97.27","104.25","97.59","95.80"
"2002-03-01","97.78","104.70","98.12","96.21"
"2002-03-04","97.95","104.60","98.28","96.41"
"2002-03-05","97.91","104.59","98.26","96.31"
"2002-03-06","98.17","104.60","98.46","96.78"
"2002-03-07","97.95","103.98","98.19","96.82"
"2002-03-08","97.88","104.09","98.15","96.57"
"2002-03-11","97.94","104.13","98.20","96.71"
"2002-03-12","97.92","104.19","98.20","96.60"
"2002-03-13","97.50","103.83","97.76","96.29"
"2002-03-14","97.38","103.54","97.61","96.26"
"2002-03-15","97.82","103.97","98.07","96.65"
"2002-03-18","97.81","104.12","98.09","96.51"
"2002-03-19","98.15","104.61","98.45","96.74"
"2002-03-20","98.33","104.64","98.62","97.00"
"2002-03-21","98.24","104.57","98.53","96.89"
"2002-03-22","98.61","105.13","98.93","97.14"
"2002-03-25","98.15","104.75","98.48","96.62"
"2002-03-26","97.68","104.17","98.01","96.15"
"2002-03-27","97.64","104.19","98.01","95.95"
"2002-03-28","97.65","104.21","98.02","95.94"
"2002-03-29","97.65","104.21","98.02","95.94"
"2002-04-01","97.15","103.48","97.49","95.59"
"2002-04-02","97.58","103.98","97.95","95.86"
"2002-04-03","97.78","104.15","98.11","96.24"
"2002-04-04","97.58","103.97","97.92","96.03"
"2002-04-05","97.64","103.89","97.98","96.07"
"2002-04-08","97.45","103.78","97.81","95.79"
"2002-04-09","97.22","103.42","97.54","95.71"
"2002-04-10","97.40","103.59","97.74","95.85"
"2002-04-11","97.76","103.95","98.07","96.29"
"2002-04-12","97.85","104.21","98.16","96.41"
"2002-04-15","97.82","104.27","98.06","96.71"
"2002-04-16","98.30","104.63","98.54","97.18"
"2002-04-17","98.54","104.72","98.73","97.60"
"2002-04-18","98.47","104.59","98.61","97.76"
"2002-04-19","98.65","104.80","98.83","97.77"
"2002-04-22","98.62","104.80","98.77","97.86"
"2002-04-23","98.44","104.57","98.57","97.77"
"2002-04-24","98.87","105.01","98.98","98.31"
"2002-04-25","99.02","104.94","99.04","98.81"
"2002-04-26","98.98","104.84","99.05","98.63"
"2002-04-29","98.74","104.50","98.77","98.49"
"2002-04-30","98.72","104.60","98.75","98.49"
"2002-05-01","99.22","104.95","99.18","99.32"
"2002-05-02","99.06","104.89","99.03","99.09"
"2002-05-03","98.72","104.34","98.60","99.18"
"2002-05-06","98.46","104.01","98.32","98.99"
"2002-05-07","98.39","103.97","98.29","98.71"
"2002-05-08","98.56","104.44","98.53","98.58"
"2002-05-09","98.62","104.41","98.53","98.91"
"2002-05-10","99.29","105.10","99.14","99.88"
"2002-05-13","99.23","105.02","99.10","99.75"
"2002-05-14","99.45","105.58","99.31","99.95"
"2002-05-15","99.43","105.30","99.31","99.88"
"2002-05-16","99.49","105.32","99.35","100.02"
"2002-05-17","99.94","105.32","99.79","100.52"
"2002-05-20","99.94","105.32","99.79","100.52"
"2002-05-21","100.09","105.31","99.92","100.80"
"2002-05-22","100.16","105.27","99.95","101.01"
"2002-05-23","100.45","105.75","100.23","101.33"
"2002-05-24","100.38","105.71","100.16","101.30"
"2002-05-27","100.42","105.79","100.20","101.33"
"2002-05-28","100.53","105.65","100.30","101.46"
"2002-05-29","100.24","105.34","99.99","101.27"
"2002-05-30","100.13","105.00","99.79","101.56"
"2002-05-31","100.62","105.63","100.35","101.74"
"2002-06-03","100.52","105.42","100.19","101.93"
"2002-06-04","100.42","105.18","100.09","101.84"
"2002-06-05","100.19","105.26","99.80","101.85"
"2002-06-06","100.32","105.35","99.84","102.39"
"2002-06-07","100.35","105.40","99.89","102.34"
"2002-06-10","99.94","104.92","99.53","101.69"
"2002-06-11","99.97","105.00","99.58","101.63"
"2002-06-12","100.15","105.27","99.66","102.30"
"2002-06-13","99.84","104.79","99.48","101.38"
"2002-06-14","99.17","104.12","98.73","101.08"
"2002-06-17","99.27","104.12","98.89","100.89"
"2002-06-18","99.45","104.25","99.02","101.28"
"2002-06-19","99.53","104.23","99.05","101.65"
"2002-06-20","100.04","104.54","99.43","102.69"
"2002-06-21","100.50","104.90","99.71","103.97"
"2002-06-24","100.76","104.98","99.98","104.23"
"2002-06-25","100.55","104.90","99.88","103.50"
"2002-06-26","100.38","104.40","99.54","104.10"
"2002-06-27","100.90","104.77","100.03","104.75"
"2002-06-28","100.46","104.41","99.61","104.23"
"2002-07-01","100.46","104.41","99.61","104.23"
"2002-07-02","100.05","104.08","99.19","103.86"
"2002-07-03","99.83","103.83","99.00","103.52"
"2002-07-04","99.71","103.81","98.90","103.29"
"2002-07-05","100.31","104.51","99.54","103.71"
"2002-07-08","100.18","103.93","99.35","103.88"
"2002-07-09","100.35","103.75","99.56","103.85"
"2002-07-10","100.05","103.52","99.30","103.38"
"2002-07-11","99.75","102.99","99.00","103.04"
"2002-07-12","99.20","102.39","98.51","102.20"
"2002-07-15","98.53","101.34","97.76","101.91"
"2002-07-16","98.58","101.31","97.83","101.91"
"2002-07-17","98.32","101.07","97.61","101.45"
"2002-07-18","98.07","100.91","97.41","101.01"
"2002-07-19","98.23","100.81","97.48","101.57"
"2002-07-22","97.20","99.85","96.53","100.18"
"2002-07-23","96.16","99.25","95.53","98.93"
"2002-07-24","96.31","99.39","95.57","99.54"
