"REF_DATE","GEO","DGUID","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016-07","Canada","2016A000011124","Real gross national income, volume index 2017=100, percent change","Percent","239","units","0","v61992658","1.9","1.1","","","","1"
"2016-07","Canada","2016A000011124","Real gross domestic income, contribution to real gross national income percent change","Percent","239","units","0","v61992744","1.10","1.298","","","","3"
"2016-07","Canada","2016A000011124","Investment income received from non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992660","1.11","0.034","","","","3"
"2016-07","Canada","2016A000011124","Less: investment income paid to non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992661","1.12","0.212","","","","3"
"2016-07","Canada","2016A000011124","Compensation of employees, Canadians working abroad, contribution to real gross national income percent change","Percent","239","units","0","v62690309","1.17","0.000","","","","3"
"2016-07","Canada","2016A000011124","Less: compensation of employees, non-residents working in Canada, contribution to real gross national income percent change","Percent","239","units","0","v62690310","1.18","0.000","","","","3"
"2016-07","Canada","2016A000011124","Gross final domestic expenditure, implicit price index 2017=100","2017=100","402","units","0","v61992662","1.13","98.7","","","","1"
"2016-07","Canada","2016A000011124","Real exchange rate, index 2017=100","2017=100","402","units","0","v61992663","1.14","99.4","","","","1"
"2016-07","Canada","2016A000011124","Terms of trade, index 2017=100","2017=100","402","units","0","v61992664","1.15","97.0","","","","1"
"2016-07","Canada","2016A000011124","Real household disposable income, volume index 2017=100","2017=100","402","units","0","v61992665","1.16","96.9","","","","1"
"2016-10","Canada","2016A000011124","Real gross domestic product, volume index 2017=100","2017=100","402","units","0","v61992650","1.1","97.8","","","","1"
"2016-10","Canada","2016A000011124","Real gross domestic product, volume index 2017=100, percent change","2017=100","402","units","0","v61992651","1.2","0.6","","","","1"
"2016-10","Canada","2016A000011124","Real gross domestic income, volume index 2017=100","2017=100","402","units","0","v61992652","1.3","97.4","","","","1"
"2016-10","Canada","2016A000011124","Real gross domestic income, volume index 2017=100, percent change","Percent","239","units","0","v61992653","1.4","1.0","","","","1"
"2016-10","Canada","2016A000011124","Real gross domestic product, contribution to real gross domestic income percent change","Percent","239","units","0","v61992654","1.5","0.561","","","","3"
"2016-10","Canada","2016A000011124","Real exchange rate, contribution to real gross domestic income percent change","Percent","239","units","0","v61992655","1.6","-0.028","","","","3"
"2016-10","Canada","2016A000011124","Terms of trade, contribution to real gross domestic income percent change","Percent","239","units","0","v61992656","1.7","0.514","","","","3"
"2016-10","Canada","2016A000011124","Real gross national income, volume index 2017=100","2017=100","402","units","0","v61992657","1.8","97.4","","","","1"
"2016-10","Canada","2016A000011124","Real gross national income, volume index 2017=100, percent change","Percent","239","units","0","v61992658","1.9","1.1","","","","1"
"2016-10","Canada","2016A000011124","Real gross domestic income, contribution to real gross national income percent change","Percent","239","units","0","v61992744","1.10","1.060","","","","3"
"2016-10","Canada","2016A000011124","Investment income received from non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992660","1.11","0.120","","","","3"
"2016-10","Canada","2016A000011124","Less: investment income paid to non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992661","1.12","0.129","","","","3"
"2016-10","Canada","2016A000011124","Compensation of employees, Canadians working abroad, contribution to real gross national income percent change","Percent","239","units","0","v62690309","1.17","0.001","","","","3"
"2016-10","Canada","2016A000011124","Less: compensation of employees, non-residents working in Canada, contribution to real gross national income percent change","Percent","239","units","0","v62690310","1.18","0.001","","","","3"
"2016-10","Canada","2016A000011124","Gross final domestic expenditure, implicit price index 2017=100","2017=100","402","units","0","v61992662","1.13","99.1","","","","1"
"2016-10","Canada","2016A000011124","Real exchange rate, index 2017=100","2017=100","402","units","0","v61992663","1.14","101.0","","","","1"
"2016-10","Canada","2016A000011124","Terms of trade, index 2017=100","2017=100","402","units","0","v61992664","1.15","98.5","","","","1"
"2016-10","Canada","2016A000011124","Real household disposable income, volume index 2017=100","2017=100","402","units","0","v61992665","1.16","97.6","","","","1"
"2017-01","Canada","2016A000011124","Real gross domestic product, volume index 2017=100","2017=100","402","units","0","v61992650","1.1","99.1","","","","1"
"2017-01","Canada","2016A000011124","Real gross domestic product, volume index 2017=100, percent change","2017=100","402","units","0","v61992651","1.2","1.3","","","","1"
"2017-01","Canada","2016A000011124","Real gross domestic income, volume index 2017=100","2017=100","402","units","0","v61992652","1.3","99.0","","","","1"
"2017-01","Canada","2016A000011124","Real gross domestic income, volume index 2017=100, percent change","Percent","239","units","0","v61992653","1.4","1.7","","","","1"
"2017-01","Canada","2016A000011124","Real gross domestic product, contribution to real gross domestic income percent change","Percent","239","units","0","v61992654","1.5","1.258","","","","3"
"2017-01","Canada","2016A000011124","Real exchange rate, contribution to real gross domestic income percent change","Percent","239","units","0","v61992655","1.6","-0.004","","","","3"
"2017-01","Canada","2016A000011124","Terms of trade, contribution to real gross domestic income percent change","Percent","239","units","0","v61992656","1.7","0.420","","","","3"
"2017-01","Canada","2016A000011124","Real gross national income, volume index 2017=100","2017=100","402","units","0","v61992657","1.8","99.0","","","","1"
"2017-01","Canada","2016A000011124","Real gross national income, volume index 2017=100, percent change","Percent","239","units","0","v61992658","1.9","1.7","","","","1"
"2017-01","Canada","2016A000011124","Real gross domestic income, contribution to real gross national income percent change","Percent","239","units","0","v61992744","1.10","1.696","","","","3"
"2017-01","Canada","2016A000011124","Investment income received from non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992660","1.11","0.061","","","","3"
"2017-01","Canada","2016A000011124","Less: investment income paid to non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992661","1.12","-0.020","","","","3"
"2017-01","Canada","2016A000011124","Compensation of employees, Canadians working abroad, contribution to real gross national income percent change","Percent","239","units","0","v62690309","1.17","-0.005","","","","3"
"2017-01","Canada","2016A000011124","Less: compensation of employees, non-residents working in Canada, contribution to real gross national income percent change","Percent","239","units","0","v62690310","1.18","0.029","","","","3"
"2017-01","Canada","2016A000011124","Gross final domestic expenditure, implicit price index 2017=100","2017=100","402","units","0","v61992662","1.13","99.5","","","","1"
"2017-01","Canada","2016A000011124","Real exchange rate, index 2017=100","2017=100","402","units","0","v61992663","1.14","101.3","","","","1"
"2017-01","Canada","2016A000011124","Terms of trade, index 2017=100","2017=100","402","units","0","v61992664","1.15","99.8","","","","1"
"2017-01","Canada","2016A000011124","Real household disposable income, volume index 2017=100","2017=100","402","units","0","v61992665","1.16","97.6","","","","1"
"2017-04","Canada","2016A000011124","Real gross domestic product, volume index 2017=100","2017=100","402","units","0","v61992650","1.1","100.1","","","","1"
"2017-04","Canada","2016A000011124","Real gross domestic product, volume index 2017=100, percent change","2017=100","402","units","0","v61992651","1.2","1.1","","","","1"
"2017-04","Canada","2016A000011124","Real gross domestic income, volume index 2017=100","2017=100","402","units","0","v61992652","1.3","99.5","","","","1"
"2017-04","Canada","2016A000011124","Real gross domestic income, volume index 2017=100, percent change","Percent","239","units","0","v61992653","1.4","0.5","","","","1"
"2017-04","Canada","2016A000011124","Real gross domestic product, contribution to real gross domestic income percent change","Percent","239","units","0","v61992654","1.5","1.053","","","","3"
"2017-04","Canada","2016A000011124","Real exchange rate, contribution to real gross domestic income percent change","Percent","239","units","0","v61992655","1.6","0.002","","","","3"
"2017-04","Canada","2016A000011124","Terms of trade, contribution to real gross domestic income percent change","Percent","239","units","0","v61992656","1.7","-0.593","","","","3"
"2017-04","Canada","2016A000011124","Real gross national income, volume index 2017=100","2017=100","402","units","0","v61992657","1.8","99.3","","","","1"
"2017-04","Canada","2016A000011124","Real gross national income, volume index 2017=100, percent change","Percent","239","units","0","v61992658","1.9","0.3","","","","1"
"2017-04","Canada","2016A000011124","Real gross domestic income, contribution to real gross national income percent change","Percent","239","units","0","v61992744","1.10","0.469","","","","3"
"2017-04","Canada","2016A000011124","Investment income received from non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992660","1.11","0.203","","","","3"
"2017-04","Canada","2016A000011124","Less: investment income paid to non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992661","1.12","0.392","","","","3"
"2017-04","Canada","2016A000011124","Compensation of employees, Canadians working abroad, contribution to real gross national income percent change","Percent","239","units","0","v62690309","1.17","0.003","","","","3"
"2017-04","Canada","2016A000011124","Less: compensation of employees, non-residents working in Canada, contribution to real gross national income percent change","Percent","239","units","0","v62690310","1.18","0.008","","","","3"
"2017-04","Canada","2016A000011124","Gross final domestic expenditure, implicit price index 2017=100","2017=100","402","units","0","v61992662","1.13","100.1","","","","1"
"2017-04","Canada","2016A000011124","Real exchange rate, index 2017=100","2017=100","402","units","0","v61992663","1.14","101.2","","","","1"
"2017-04","Canada","2016A000011124","Terms of trade, index 2017=100","2017=100","402","units","0","v61992664","1.15","98.0","","","","1"
"2017-04","Canada","2016A000011124","Real household disposable income, volume index 2017=100","2017=100","402","units","0","v61992665","1.16","99.2","","","","1"
"2017-07","Canada","2016A000011124","Real gross domestic product, volume index 2017=100","2017=100","402","units","0","v61992650","1.1","100.1","","","","1"
"2017-07","Canada","2016A000011124","Real gross domestic product, volume index 2017=100, percent change","2017=100","402","units","0","v61992651","1.2","0.0","","","","1"
"2017-07","Canada","2016A000011124","Real gross domestic income, volume index 2017=100","2017=100","402","units","0","v61992652","1.3","100.2","","","","1"
"2017-07","Canada","2016A000011124","Real gross domestic income, volume index 2017=100, percent change","Percent","239","units","0","v61992653","1.4","0.8","","","","1"
"2017-07","Canada","2016A000011124","Real gross domestic product, contribution to real gross domestic income percent change","Percent","239","units","0","v61992654","1.5","0.031","","","","3"
"2017-07","Canada","2016A000011124","Real exchange rate, contribution to real gross domestic income percent change","Percent","239","units","0","v61992655","1.6","0.076","","","","3"
"2017-07","Canada","2016A000011124","Terms of trade, contribution to real gross domestic income percent change","Percent","239","units","0","v61992656","1.7","0.684","","","","3"
"2017-07","Canada","2016A000011124","Real gross national income, volume index 2017=100","2017=100","402","units","0","v61992657","1.8","100.3","","","","1"
"2017-07","Canada","2016A000011124","Real gross national income, volume index 2017=100, percent change","Percent","239","units","0","v61992658","1.9","1.0","","","","1"
"2017-07","Canada","2016A000011124","Real gross domestic income, contribution to real gross national income percent change","Percent","239","units","0","v61992744","1.10","0.802","","","","3"
"2017-07","Canada","2016A000011124","Investment income received from non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992660","1.11","0.162","","","","3"
"2017-07","Canada","2016A000011124","Less: investment income paid to non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992661","1.12","-0.075","","","","3"
"2017-07","Canada","2016A000011124","Compensation of employees, Canadians working abroad, contribution to real gross national income percent change","Percent","239","units","0","v62690309","1.17","-0.002","","","","3"
"2017-07","Canada","2016A000011124","Less: compensation of employees, non-residents working in Canada, contribution to real gross national income percent change","Percent","239","units","0","v62690310","1.18","0.016","","","","3"
"2017-07","Canada","2016A000011124","Gross final domestic expenditure, implicit price index 2017=100","2017=100","402","units","0","v61992662","1.13","99.8","","","","1"
"2017-07","Canada","2016A000011124","Real exchange rate, index 2017=100","2017=100","402","units","0","v61992663","1.14","98.1","","","","1"
"2017-07","Canada","2016A000011124","Terms of trade, index 2017=100","2017=100","402","units","0","v61992664","1.15","100.1","","","","1"
"2017-07","Canada","2016A000011124","Real household disposable income, volume index 2017=100","2017=100","402","units","0","v61992665","1.16","101.4","","","","1"
"2017-10","Canada","2016A000011124","Real gross domestic product, volume index 2017=100","2017=100","402","units","0","v61992650","1.1","100.7","","","","1"
"2017-10","Canada","2016A000011124","Real gross domestic product, volume index 2017=100, percent change","2017=100","402","units","0","v61992651","1.2","0.5","","","","1"
"2017-10","Canada","2016A000011124","Real gross domestic income, volume index 2017=100","2017=100","402","units","0","v61992652","1.3","101.3","","","","1"
"2017-10","Canada","2016A000011124","Real gross domestic income, volume index 2017=100, percent change","Percent","239","units","0","v61992653","1.4","1.1","","","","1"
"2017-10","Canada","2016A000011124","Real gross domestic product, contribution to real gross domestic income percent change","Percent","239","units","0","v61992654","1.5","0.507","","","","3"
"2017-10","Canada","2016A000011124","Real exchange rate, contribution to real gross domestic income percent change","Percent","239","units","0","v61992655","1.6","-0.031","","","","3"
"2017-10","Canada","2016A000011124","Terms of trade, contribution to real gross domestic income percent change","Percent","239","units","0","v61992656","1.7","0.608","","","","3"
"2017-10","Canada","2016A000011124","Real gross national income, volume index 2017=100","2017=100","402","units","0","v61992657","1.8","101.3","","","","1"
"2017-10","Canada","2016A000011124","Real gross national income, volume index 2017=100, percent change","Percent","239","units","0","v61992658","1.9","1.0","","","","1"
"2017-10","Canada","2016A000011124","Real gross domestic income, contribution to real gross national income percent change","Percent","239","units","0","v61992744","1.10","1.098","","","","3"
"2017-10","Canada","2016A000011124","Investment income received from non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992660","1.11","-0.070","","","","3"
"2017-10","Canada","2016A000011124","Less: investment income paid to non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992661","1.12","0.055","","","","3"
"2017-10","Canada","2016A000011124","Compensation of employees, Canadians working abroad, contribution to real gross national income percent change","Percent","239","units","0","v62690309","1.17","-0.002","","","","3"
"2017-10","Canada","2016A000011124","Less: compensation of employees, non-residents working in Canada, contribution to real gross national income percent change","Percent","239","units","0","v62690310","1.18","0.011","","","","3"
"2017-10","Canada","2016A000011124","Gross final domestic expenditure, implicit price index 2017=100","2017=100","402","units","0","v61992662","1.13","100.6","","","","1"
"2017-10","Canada","2016A000011124","Real exchange rate, index 2017=100","2017=100","402","units","0","v61992663","1.14","99.4","","","","1"
"2017-10","Canada","2016A000011124","Terms of trade, index 2017=100","2017=100","402","units","0","v61992664","1.15","102.0","","","","1"
"2017-10","Canada","2016A000011124","Real household disposable income, volume index 2017=100","2017=100","402","units","0","v61992665","1.16","101.8","","","","1"
"2018-01","Canada","2016A000011124","Real gross domestic product, volume index 2017=100","2017=100","402","units","0","v61992650","1.1","101.8","","","","1"
"2018-01","Canada","2016A000011124","Real gross domestic product, volume index 2017=100, percent change","2017=100","402","units","0","v61992651","1.2","1.2","","","","1"
"2018-01","Canada","2016A000011124","Real gross domestic income, volume index 2017=100","2017=100","402","units","0","v61992652","1.3","102.4","","","","1"
"2018-01","Canada","2016A000011124","Real gross domestic income, volume index 2017=100, percent change","Percent","239","units","0","v61992653","1.4","1.1","","","","1"
"2018-01","Canada","2016A000011124","Real gross domestic product, contribution to real gross domestic income percent change","Percent","239","units","0","v61992654","1.5","1.163","","","","3"
"2018-01","Canada","2016A000011124","Real exchange rate, contribution to real gross domestic income percent change","Percent","239","units","0","v61992655","1.6","-0.025","","","","3"
"2018-01","Canada","2016A000011124","Terms of trade, contribution to real gross domestic income percent change","Percent","239","units","0","v61992656","1.7","-0.033","","","","3"
"2018-01","Canada","2016A000011124","Real gross national income, volume index 2017=100","2017=100","402","units","0","v61992657","1.8","102.2","","","","1"
"2018-01","Canada","2016A000011124","Real gross national income, volume index 2017=100, percent change","Percent","239","units","0","v61992658","1.9","0.9","","","","1"
"2018-01","Canada","2016A000011124","Real gross domestic income, contribution to real gross national income percent change","Percent","239","units","0","v61992744","1.10","1.121","","","","3"
"2018-01","Canada","2016A000011124","Investment income received from non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992660","1.11","0.047","","","","3"
"2018-01","Canada","2016A000011124","Less: investment income paid to non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992661","1.12","0.241","","","","3"
"2018-01","Canada","2016A000011124","Compensation of employees, Canadians working abroad, contribution to real gross national income percent change","Percent","239","units","0","v62690309","1.17","0.001","","","","3"
"2018-01","Canada","2016A000011124","Less: compensation of employees, non-residents working in Canada, contribution to real gross national income percent change","Percent","239","units","0","v62690310","1.18","0.017","","","","3"
"2018-01","Canada","2016A000011124","Gross final domestic expenditure, implicit price index 2017=100","2017=100","402","units","0","v61992662","1.13","100.6","","","","1"
"2018-01","Canada","2016A000011124","Real exchange rate, index 2017=100","2017=100","402","units","0","v61992663","1.14","100.4","","","","1"
"2018-01","Canada","2016A000011124","Terms of trade, index 2017=100","2017=100","402","units","0","v61992664","1.15","101.9","","","","1"
"2018-01","Canada","2016A000011124","Real household disposable income, volume index 2017=100","2017=100","402","units","0","v61992665","1.16","101.2","","","","1"
"2018-04","Canada","2016A000011124","Real gross domestic product, volume index 2017=100","2017=100","402","units","0","v61992650","1.1","102.6","","","","1"
"2018-04","Canada","2016A000011124","Real gross domestic product, volume index 2017=100, percent change","2017=100","402","units","0","v61992651","1.2","0.8","","","","1"
"2018-04","Canada","2016A000011124","Real gross domestic income, volume index 2017=100","2017=100","402","units","0","v61992652","1.3","103.4","","","","1"
"2018-04","Canada","2016A000011124","Real gross domestic income, volume index 2017=100, percent change","Percent","239","units","0","v61992653","1.4","0.9","","","","1"
"2018-04","Canada","2016A000011124","Real gross domestic product, contribution to real gross domestic income percent change","Percent","239","units","0","v61992654","1.5","0.780","","","","3"
"2018-04","Canada","2016A000011124","Real exchange rate, contribution to real gross domestic income percent change","Percent","239","units","0","v61992655","1.6","-0.026","","","","3"
"2018-04","Canada","2016A000011124","Terms of trade, contribution to real gross domestic income percent change","Percent","239","units","0","v61992656","1.7","0.144","","","","3"
"2018-04","Canada","2016A000011124","Real gross national income, volume index 2017=100","2017=100","402","units","0","v61992657","1.8","102.9","","","","1"
"2018-04","Canada","2016A000011124","Real gross national income, volume index 2017=100, percent change","Percent","239","units","0","v61992658","1.9","0.6","","","","1"
"2018-04","Canada","2016A000011124","Real gross domestic income, contribution to real gross national income percent change","Percent","239","units","0","v61992744","1.10","0.913","","","","3"
"2018-04","Canada","2016A000011124","Investment income received from non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992660","1.11","0.118","","","","3"
"2018-04","Canada","2016A000011124","Less: investment income paid to non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992661","1.12","0.377","","","","3"
"2018-04","Canada","2016A000011124","Compensation of employees, Canadians working abroad, contribution to real gross national income percent change","Percent","239","units","0","v62690309","1.17","0.002","","","","3"
"2018-04","Canada","2016A000011124","Less: compensation of employees, non-residents working in Canada, contribution to real gross national income percent change","Percent","239","units","0","v62690310","1.18","0.012","","","","3"
"2018-04","Canada","2016A000011124","Gross final domestic expenditure, implicit price index 2017=100","2017=100","402","units","0","v61992662","1.13","101.2","","","","1"
"2018-04","Canada","2016A000011124","Real exchange rate, index 2017=100","2017=100","402","units","0","v61992663","1.14","101.7","","","","1"
"2018-04","Canada","2016A000011124","Terms of trade, index 2017=100","2017=100","402","units","0","v61992664","1.15","102.4","","","","1"
"2018-04","Canada","2016A000011124","Real household disposable income, volume index 2017=100","2017=100","402","units","0","v61992665","1.16","100.9","","","","1"
"2018-07","Canada","2016A000011124","Real gross domestic product, volume index 2017=100","2017=100","402","units","0","v61992650","1.1","103.1","","","","1"
"2018-07","Canada","2016A000011124","Real gross domestic product, volume index 2017=100, percent change","2017=100","402","units","0","v61992651","1.2","0.5","","","","1"
"2018-07","Canada","2016A000011124","Real gross domestic income, volume index 2017=100","2017=100","402","units","0","v61992652","1.3","103.7","","","","1"
"2018-07","Canada","2016A000011124","Real gross domestic income, volume index 2017=100, percent change","Percent","239","units","0","v61992653","1.4","0.3","","","","1"
"2018-07","Canada","2016A000011124","Real gross domestic product, contribution to real gross domestic income percent change","Percent","239","units","0","v61992654","1.5","0.504","","","","3"
"2018-07","Canada","2016A000011124","Real exchange rate, contribution to real gross domestic income percent change","Percent","239","units","0","v61992655","1.6","-0.031","","","","3"
"2018-07","Canada","2016A000011124","Terms of trade, contribution to real gross domestic income percent change","Percent","239","units","0","v61992656","1.7","-0.130","","","","3"
"2018-07","Canada","2016A000011124","Real gross national income, volume index 2017=100","2017=100","402","units","0","v61992657","1.8","103.2","","","","1"
"2018-07","Canada","2016A000011124","Real gross national income, volume index 2017=100, percent change","Percent","239","units","0","v61992658","1.9","0.4","","","","1"
"2018-07","Canada","2016A000011124","Real gross domestic income, contribution to real gross national income percent change","Percent","239","units","0","v61992744","1.10","0.349","","","","3"
"2018-07","Canada","2016A000011124","Investment income received from non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992660","1.11","0.163","","","","3"
"2018-07","Canada","2016A000011124","Less: investment income paid to non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992661","1.12","0.144","","","","3"
"2018-07","Canada","2016A000011124","Compensation of employees, Canadians working abroad, contribution to real gross national income percent change","Percent","239","units","0","v62690309","1.17","0.001","","","","3"
"2018-07","Canada","2016A000011124","Less: compensation of employees, non-residents working in Canada, contribution to real gross national income percent change","Percent","239","units","0","v62690310","1.18","0.012","","","","3"
"2018-07","Canada","2016A000011124","Gross final domestic expenditure, implicit price index 2017=100","2017=100","402","units","0","v61992662","1.13","101.7","","","","1"
"2018-07","Canada","2016A000011124","Real exchange rate, index 2017=100","2017=100","402","units","0","v61992663","1.14","103.9","","","","1"
"2018-07","Canada","2016A000011124","Terms of trade, index 2017=100","2017=100","402","units","0","v61992664","1.15","102.0","","","","1"
"2018-07","Canada","2016A000011124","Real household disposable income, volume index 2017=100","2017=100","402","units","0","v61992665","1.16","101.0","","","","1"
"2018-10","Canada","2016A000011124","Real gross domestic product, volume index 2017=100","2017=100","402","units","0","v61992650","1.1","103.4","","","","1"
"2018-10","Canada","2016A000011124","Real gross domestic product, volume index 2017=100, percent change","2017=100","402","units","0","v61992651","1.2","0.2","","","","1"
"2018-10","Canada","2016A000011124","Real gross domestic income, volume index 2017=100","2017=100","402","units","0","v61992652","1.3","102.3","","","","1"
"2018-10","Canada","2016A000011124","Real gross domestic income, volume index 2017=100, percent change","Percent","239","units","0","v61992653","1.4","-1.4","","","","1"
"2018-10","Canada","2016A000011124","Real gross domestic product, contribution to real gross domestic income percent change","Percent","239","units","0","v61992654","1.5","0.236","","","","3"
"2018-10","Canada","2016A000011124","Real exchange rate, contribution to real gross domestic income percent change","Percent","239","units","0","v61992655","1.6","0.053","","","","3"
"2018-10","Canada","2016A000011124","Terms of trade, contribution to real gross domestic income percent change","Percent","239","units","0","v61992656","1.7","-1.675","","","","3"
"2018-10","Canada","2016A000011124","Real gross national income, volume index 2017=100","2017=100","402","units","0","v61992657","1.8","101.7","","","","1"
"2018-10","Canada","2016A000011124","Real gross national income, volume index 2017=100, percent change","Percent","239","units","0","v61992658","1.9","-1.5","","","","1"
"2018-10","Canada","2016A000011124","Real gross domestic income, contribution to real gross national income percent change","Percent","239","units","0","v61992744","1.10","-1.411","","","","3"
"2018-10","Canada","2016A000011124","Investment income received from non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992660","1.11","0.018","","","","3"
"2018-10","Canada","2016A000011124","Less: investment income paid to non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992661","1.12","0.112","","","","3"
"2018-10","Canada","2016A000011124","Compensation of employees, Canadians working abroad, contribution to real gross national income percent change","Percent","239","units","0","v62690309","1.17","-0.001","","","","3"
"2018-10","Canada","2016A000011124","Less: compensation of employees, non-residents working in Canada, contribution to real gross national income percent change","Percent","239","units","0","v62690310","1.18","0.013","","","","3"
"2018-10","Canada","2016A000011124","Gross final domestic expenditure, implicit price index 2017=100","2017=100","402","units","0","v61992662","1.13","102.2","","","","1"
"2018-10","Canada","2016A000011124","Real exchange rate, index 2017=100","2017=100","402","units","0","v61992663","1.14","101.0","","","","1"
"2018-10","Canada","2016A000011124","Terms of trade, index 2017=100","2017=100","402","units","0","v61992664","1.15","97.0","","","","1"
"2018-10","Canada","2016A000011124","Real household disposable income, volume index 2017=100","2017=100","402","units","0","v61992665","1.16","102.6","","","","1"
"2019-01","Canada","2016A000011124","Real gross domestic product, volume index 2017=100","2017=100","402","units","0","v61992650","1.1","103.6","","","","1"
"2019-01","Canada","2016A000011124","Real gross domestic product, volume index 2017=100, percent change","2017=100","402","units","0","v61992651","1.2","0.2","","","","1"
"2019-01","Canada","2016A000011124","Real gross domestic income, volume index 2017=100","2017=100","402","units","0","v61992652","1.3","103.5","","","","1"
"2019-01","Canada","2016A000011124","Real gross domestic income, volume index 2017=100, percent change","Percent","239","units","0","v61992653","1.4","1.2","","","","1"
"2019-01","Canada","2016A000011124","Real gross domestic product, contribution to real gross domestic income percent change","Percent","239","units","0","v61992654","1.5","0.241","","","","3"
"2019-01","Canada","2016A000011124","Real exchange rate, contribution to real gross domestic income percent change","Percent","239","units","0","v61992655","1.6","-0.039","","","","3"
"2019-01","Canada","2016A000011124","Terms of trade, contribution to real gross domestic income percent change","Percent","239","units","0","v61992656","1.7","0.952","","","","3"
"2019-01","Canada","2016A000011124","Real gross national income, volume index 2017=100","2017=100","402","units","0","v61992657","1.8","103.2","","","","1"
"2019-01","Canada","2016A000011124","Real gross national income, volume index 2017=100, percent change","Percent","239","units","0","v61992658","1.9","1.5","","","","1"
"2019-01","Canada","2016A000011124","Real gross domestic income, contribution to real gross national income percent change","Percent","239","units","0","v61992744","1.10","1.174","","","","3"
"2019-01","Canada","2016A000011124","Investment income received from non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992660","1.11","0.345","","","","3"
"2019-01","Canada","2016A000011124","Less: investment income paid to non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992661","1.12","0.028","","","","3"
"2019-01","Canada","2016A000011124","Compensation of employees, Canadians working abroad, contribution to real gross national income percent change","Percent","239","units","0","v62690309","1.17","0.002","","","","3"
"2019-01","Canada","2016A000011124","Less: compensation of employees, non-residents working in Canada, contribution to real gross national income percent change","Percent","239","units","0","v62690310","1.18","0.025","","","","3"
"2019-01","Canada","2016A000011124","Gross final domestic expenditure, implicit price index 2017=100","2017=100","402","units","0","v61992662","1.13","102.4","","","","1"
"2019-01","Canada","2016A000011124","Real exchange rate, index 2017=100","2017=100","402","units","0","v61992663","1.14","102.5","","","","1"
"2019-01","Canada","2016A000011124","Terms of trade, index 2017=100","2017=100","402","units","0","v61992664","1.15","99.8","","","","1"
"2019-01","Canada","2016A000011124","Real household disposable income, volume index 2017=100","2017=100","402","units","0","v61992665","1.16","102.7","","","","1"
"2019-04","Canada","2016A000011124","Real gross domestic product, volume index 2017=100","2017=100","402","units","0","v61992650","1.1","104.8","","","","1"
"2019-04","Canada","2016A000011124","Real gross domestic product, volume index 2017=100, percent change","2017=100","402","units","0","v61992651","1.2","1.1","","","","1"
"2019-04","Canada","2016A000011124","Real gross domestic income, volume index 2017=100","2017=100","402","units","0","v61992652","1.3","104.6","","","","1"
"2019-04","Canada","2016A000011124","Real gross domestic income, volume index 2017=100, percent change","Percent","239","units","0","v61992653","1.4","1.1","","","","1"
"2019-04","Canada","2016A000011124","Real gross domestic product, contribution to real gross domestic income percent change","Percent","239","units","0","v61992654","1.5","1.095","","","","3"
"2019-04","Canada","2016A000011124","Real exchange rate, contribution to real gross domestic income percent change","Percent","239","units","0","v61992655","1.6","0.009","","","","3"
"2019-04","Canada","2016A000011124","Terms of trade, contribution to real gross domestic income percent change","Percent","239","units","0","v61992656","1.7","-0.011","","","","3"
"2019-04","Canada","2016A000011124","Real gross national income, volume index 2017=100","2017=100","402","units","0","v61992657","1.8","104.8","","","","1"
"2019-04","Canada","2016A000011124","Real gross national income, volume index 2017=100, percent change","Percent","239","units","0","v61992658","1.9","1.6","","","","1"
"2019-04","Canada","2016A000011124","Real gross domestic income, contribution to real gross national income percent change","Percent","239","units","0","v61992744","1.10","1.107","","","","3"
"2019-04","Canada","2016A000011124","Investment income received from non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992660","1.11","0.154","","","","3"
"2019-04","Canada","2016A000011124","Less: investment income paid to non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992661","1.12","-0.349","","","","3"
"2019-04","Canada","2016A000011124","Compensation of employees, Canadians working abroad, contribution to real gross national income percent change","Percent","239","units","0","v62690309","1.17","0.000","","","","3"
